"Team","Rank","id","ye","mo","Date"
"Cameroon",42,245,2014,12,"2014-12"
"Nigeria",43,245,2014,12,"2014-12"
"Sweden",44,245,2014,12,"2014-12"
"Hungary",45,245,2014,12,"2014-12"
"Zambia",46,245,2014,12,"2014-12"
"Slovenia",47,245,2014,12,"2014-12"
"Northern Ireland",48,245,2014,12,"2014-12"
"Turkey",49,245,2014,12,"2014-12"
"Mali",50,245,2014,12,"2014-12"
"Iran",51,245,2014,12,"2014-12"
"South Africa",52,245,2014,12,"2014-12"
"Peru",53,245,2014,12,"2014-12"
"Japan",54,245,2014,12,"2014-12"
"Trinidad and Tobago",55,245,2014,12,"2014-12"
"Congo DR",56,245,2014,12,"2014-12"
"Panama",57,245,2014,12,"2014-12"
"Albania",58,245,2014,12,"2014-12"
"Montenegro",59,245,2014,12,"2014-12"
"Egypt",60,245,2014,12,"2014-12"
"Congo",61,245,2014,12,"2014-12"
"Togo",62,245,2014,12,"2014-12"
"Burkina Faso",63,245,2014,12,"2014-12"
"Republic of Ireland",64,245,2014,12,"2014-12"
"Gabon",65,245,2014,12,"2014-12"
"Bulgaria",66,245,2014,12,"2014-12"
"Norway",67,245,2014,12,"2014-12"
"Rwanda",68,245,2014,12,"2014-12"
"Korea Republic",69,245,2014,12,"2014-12"
"Finland",70,245,2014,12,"2014-12"
"Honduras",71,245,2014,12,"2014-12"
"Haiti",72,245,2014,12,"2014-12"
"Guatemala",72,245,2014,12,"2014-12"
"Uzbekistan",74,245,2014,12,"2014-12"
"Jamaica",75,245,2014,12,"2014-12"
"Paraguay",76,245,2014,12,"2014-12"
"Uganda",76,245,2014,12,"2014-12"
"Libya",78,245,2014,12,"2014-12"
"Armenia",79,245,2014,12,"2014-12"
"Angola",80,245,2014,12,"2014-12"
"Jordan",81,245,2014,12,"2014-12"
"United Arab Emirates",81,245,2014,12,"2014-12"
"Morocco",81,245,2014,12,"2014-12"
"Estonia",84,245,2014,12,"2014-12"
"Bolivia",85,245,2014,12,"2014-12"
"Sierra Leone",86,245,2014,12,"2014-12"
"Cyprus",87,245,2014,12,"2014-12"
"Venezuela",88,245,2014,12,"2014-12"
"Benin",89,245,2014,12,"2014-12"
"Malawi",90,245,2014,12,"2014-12"
"El Salvador",90,245,2014,12,"2014-12"
"Lithuania",92,245,2014,12,"2014-12"
"Oman",93,245,2014,12,"2014-12"
"Antigua and Barbuda",94,245,2014,12,"2014-12"
"Qatar",95,245,2014,12,"2014-12"
"Latvia",96,245,2014,12,"2014-12"
"China PR",97,245,2014,12,"2014-12"
"Mozambique",98,245,2014,12,"2014-12"
"Belarus",99,245,2014,12,"2014-12"
"Australia",100,245,2014,12,"2014-12"
"FYR Macedonia",100,245,2014,12,"2014-12"
"Saudi Arabia",102,245,2014,12,"2014-12"
"Iraq",103,245,2014,12,"2014-12"
"Faroe Islands",104,245,2014,12,"2014-12"
"Tanzania",105,245,2014,12,"2014-12"
"Dominican Republic",106,245,2014,12,"2014-12"
"Botswana",107,245,2014,12,"2014-12"
"Zimbabwe",108,245,2014,12,"2014-12"
"Namibia",109,245,2014,12,"2014-12"
"Sudan",110,245,2014,12,"2014-12"
"Sudan",110,245,2014,12,"2014-12"
"Ethiopia",111,245,2014,12,"2014-12"
"Canada",112,245,2014,12,"2014-12"
"Palestine",113,245,2014,12,"2014-12"
"Cuba",113,245,2014,12,"2014-12"
"Liberia",115,245,2014,12,"2014-12"
"Kenya",116,245,2014,12,"2014-12"
"Niger",116,245,2014,12,"2014-12"
"St. Kitts and Nevis",118,245,2014,12,"2014-12"
"St. Vincent and the Grenadines",119,245,2014,12,"2014-12"
"Equatorial Guinea",120,245,2014,12,"2014-12"
"Moldova",121,245,2014,12,"2014-12"
"Bahrain",122,245,2014,12,"2014-12"
"Lesotho",123,245,2014,12,"2014-12"
"Kuwait",124,245,2014,12,"2014-12"
"Georgia",125,245,2014,12,"2014-12"
"Lebanon",126,245,2014,12,"2014-12"
"Burundi",127,245,2014,12,"2014-12"
"Luxembourg",128,245,2014,12,"2014-12"
"Aruba",129,245,2014,12,"2014-12"
"Philippines",130,245,2014,12,"2014-12"
"Maldives",130,245,2014,12,"2014-12"
"Liechtenstein",132,245,2014,12,"2014-12"
"Guinea-Bissau",133,245,2014,12,"2014-12"
"New Zealand",134,245,2014,12,"2014-12"
"Tajikistan",135,245,2014,12,"2014-12"
"Azerbaijan",135,245,2014,12,"2014-12"
"Vietnam",137,245,2014,12,"2014-12"
"Mauritania",137,245,2014,12,"2014-12"
"Kazakhstan",139,245,2014,12,"2014-12"
"St. Lucia",140,245,2014,12,"2014-12"
"Myanmar",141,245,2014,12,"2014-12"
"Thailand",142,245,2014,12,"2014-12"
"Afghanistan",143,245,2014,12,"2014-12"
"Barbados",144,245,2014,12,"2014-12"
"Central African Republic",145,245,2014,12,"2014-12"
"Chad",146,245,2014,12,"2014-12"
"Turkmenistan",147,245,2014,12,"2014-12"
"Malta",147,245,2014,12,"2014-12"
"Madagascar",147,245,2014,12,"2014-12"
"Korea DPR",150,245,2014,12,"2014-12"
"Syria",151,245,2014,12,"2014-12"
"Kyrgyzstan",152,245,2014,12,"2014-12"
"New Caledonia",153,245,2014,12,"2014-12"
"Malaysia",154,245,2014,12,"2014-12"
"Grenada",155,245,2014,12,"2014-12"
"Hong Kong",156,245,2014,12,"2014-12"
"Singapore",157,245,2014,12,"2014-12"
"Curaçao",158,245,2014,12,"2014-12"
"Indonesia",159,245,2014,12,"2014-12"
"Laos",160,245,2014,12,"2014-12"
"Puerto Rico",161,245,2014,12,"2014-12"
"Guam",161,245,2014,12,"2014-12"
"Suriname",163,245,2014,12,"2014-12"
"Swaziland",164,245,2014,12,"2014-12"
"Bangladesh",165,245,2014,12,"2014-12"
"Tahiti",166,245,2014,12,"2014-12"
"Guyana",167,245,2014,12,"2014-12"
"Gambia",168,245,2014,12,"2014-12"
"Montserrat",169,245,2014,12,"2014-12"
"São Tomé e Príncipe",170,245,2014,12,"2014-12"
"India",171,245,2014,12,"2014-12"
"Sri Lanka",172,245,2014,12,"2014-12"
"Comoros",173,245,2014,12,"2014-12"
"Nicaragua",173,245,2014,12,"2014-12"
"Belize",175,245,2014,12,"2014-12"
"Yemen",176,245,2014,12,"2014-12"
"Turks and Caicos Islands",177,245,2014,12,"2014-12"
"Seychelles",178,245,2014,12,"2014-12"
"Bermuda",179,245,2014,12,"2014-12"
"San Marino",179,245,2014,12,"2014-12"
"Cambodia",179,245,2014,12,"2014-12"
"Chinese Taipei",182,245,2014,12,"2014-12"
"Solomon Islands",183,245,2014,12,"2014-12"
"Dominica",184,245,2014,12,"2014-12"
"Timor-Leste",185,245,2014,12,"2014-12"
"Macau",186,245,2014,12,"2014-12"
"Nepal",186,245,2014,12,"2014-12"
"Pakistan",188,245,2014,12,"2014-12"
"South Sudan",189,245,2014,12,"2014-12"
"Mauritius",190,245,2014,12,"2014-12"
"Vanuatu",191,245,2014,12,"2014-12"
"Samoa",192,245,2014,12,"2014-12"
"Fiji",192,245,2014,12,"2014-12"
"Mongolia",194,245,2014,12,"2014-12"
"Bahamas",195,245,2014,12,"2014-12"
"Tonga",196,245,2014,12,"2014-12"
"US Virgin Islands",197,245,2014,12,"2014-12"
"Brunei Darussalam",198,245,2014,12,"2014-12"
"Papua New Guinea",199,245,2014,12,"2014-12"
"American Samoa",200,245,2014,12,"2014-12"
"Andorra",201,245,2014,12,"2014-12"
"Eritrea",202,245,2014,12,"2014-12"
"British Virgin Islands",202,245,2014,12,"2014-12"
"Somalia",204,245,2014,12,"2014-12"
"Cayman Islands",205,245,2014,12,"2014-12"
"Djibouti",206,245,2014,12,"2014-12"
"Cook Islands",206,245,2014,12,"2014-12"
"Anguilla",208,245,2014,12,"2014-12"
"Bhutan",209,245,2014,12,"2014-12"
"Germany",1,246,2015,1,"2015-01"
"Argentina",2,246,2015,1,"2015-01"
"Colombia",3,246,2015,1,"2015-01"
"Belgium",4,246,2015,1,"2015-01"
"Netherlands",5,246,2015,1,"2015-01"
"Brazil",6,246,2015,1,"2015-01"
"France",7,246,2015,1,"2015-01"
"Portugal",7,246,2015,1,"2015-01"
"Spain",9,246,2015,1,"2015-01"
"Uruguay",10,246,2015,1,"2015-01"
"Italy",11,246,2015,1,"2015-01"
"Switzerland",12,246,2015,1,"2015-01"
"England",13,246,2015,1,"2015-01"
"Chile",14,246,2015,1,"2015-01"
"Romania",15,246,2015,1,"2015-01"
"Costa Rica",16,246,2015,1,"2015-01"
"Czech Republic",17,246,2015,1,"2015-01"
"Algeria",18,246,2015,1,"2015-01"
"Croatia",19,246,2015,1,"2015-01"
"Mexico",20,246,2015,1,"2015-01"
"Slovakia",21,246,2015,1,"2015-01"
"Tunisia",22,246,2015,1,"2015-01"
"Austria",23,246,2015,1,"2015-01"
"Greece",24,246,2015,1,"2015-01"
"Ukraine",25,246,2015,1,"2015-01"
"Ecuador",26,246,2015,1,"2015-01"
"USA",27,246,2015,1,"2015-01"
"Côte d'Ivoire",28,246,2015,1,"2015-01"
"Bosnia and Herzegovina",29,246,2015,1,"2015-01"
"Denmark",30,246,2015,1,"2015-01"
"Russia",31,246,2015,1,"2015-01"
"Israel",32,246,2015,1,"2015-01"
"Iceland",33,246,2015,1,"2015-01"
"Wales",34,246,2015,1,"2015-01"
"Senegal",35,246,2015,1,"2015-01"
"Scotland",36,246,2015,1,"2015-01"
"Ghana",37,246,2015,1,"2015-01"
"Serbia",38,246,2015,1,"2015-01"
"Guinea",39,246,2015,1,"2015-01"
"Cape Verde Islands",40,246,2015,1,"2015-01"
"Poland",41,246,2015,1,"2015-01"
"Cameroon",42,246,2015,1,"2015-01"
"Nigeria",43,246,2015,1,"2015-01"
"Sweden",44,246,2015,1,"2015-01"
"Hungary",45,246,2015,1,"2015-01"
"Slovenia",46,246,2015,1,"2015-01"
"Northern Ireland",47,246,2015,1,"2015-01"
"Turkey",48,246,2015,1,"2015-01"
"Mali",49,246,2015,1,"2015-01"
"Zambia",50,246,2015,1,"2015-01"
"Iran",51,246,2015,1,"2015-01"
"South Africa",52,246,2015,1,"2015-01"
"Peru",53,246,2015,1,"2015-01"
"Japan",54,246,2015,1,"2015-01"
"Trinidad and Tobago",55,246,2015,1,"2015-01"
"Panama",55,246,2015,1,"2015-01"
"Congo DR",57,246,2015,1,"2015-01"
"Albania",58,246,2015,1,"2015-01"
"Montenegro",59,246,2015,1,"2015-01"
"Egypt",60,246,2015,1,"2015-01"
"Congo",61,246,2015,1,"2015-01"
"Gabon",62,246,2015,1,"2015-01"
"Togo",62,246,2015,1,"2015-01"
"Burkina Faso",64,246,2015,1,"2015-01"
"Republic of Ireland",65,246,2015,1,"2015-01"
"Bulgaria",66,246,2015,1,"2015-01"
"Norway",67,246,2015,1,"2015-01"
"Rwanda",68,246,2015,1,"2015-01"
"Korea Republic",69,246,2015,1,"2015-01"
"Finland",70,246,2015,1,"2015-01"
"Uzbekistan",71,246,2015,1,"2015-01"
"Honduras",72,246,2015,1,"2015-01"
"Guatemala",73,246,2015,1,"2015-01"
"Haiti",73,246,2015,1,"2015-01"
"Jamaica",75,246,2015,1,"2015-01"
"Paraguay",76,246,2015,1,"2015-01"
"Uganda",77,246,2015,1,"2015-01"
"Libya",78,246,2015,1,"2015-01"
"Armenia",79,246,2015,1,"2015-01"
"United Arab Emirates",80,246,2015,1,"2015-01"
"Angola",81,246,2015,1,"2015-01"
"Morocco",82,246,2015,1,"2015-01"
"Estonia",83,246,2015,1,"2015-01"
"Bolivia",84,246,2015,1,"2015-01"
"Sierra Leone",85,246,2015,1,"2015-01"
"Cyprus",86,246,2015,1,"2015-01"
"Venezuela",87,246,2015,1,"2015-01"
"Malawi",88,246,2015,1,"2015-01"
"Benin",89,246,2015,1,"2015-01"
"El Salvador",90,246,2015,1,"2015-01"
"Lithuania",91,246,2015,1,"2015-01"
"Qatar",92,246,2015,1,"2015-01"
"Jordan",93,246,2015,1,"2015-01"
"Oman",93,246,2015,1,"2015-01"
"Antigua and Barbuda",95,246,2015,1,"2015-01"
"China PR",96,246,2015,1,"2015-01"
"Latvia",96,246,2015,1,"2015-01"
"Mozambique",98,246,2015,1,"2015-01"
"Belarus",99,246,2015,1,"2015-01"
"Australia",100,246,2015,1,"2015-01"
"FYR Macedonia",101,246,2015,1,"2015-01"
"Saudi Arabia",102,246,2015,1,"2015-01"
"Faroe Islands",103,246,2015,1,"2015-01"
"Tanzania",104,246,2015,1,"2015-01"
"Dominican Republic",105,246,2015,1,"2015-01"
"Botswana",106,246,2015,1,"2015-01"
"Zimbabwe",107,246,2015,1,"2015-01"
"Sudan",108,246,2015,1,"2015-01"
"Ethiopia",109,246,2015,1,"2015-01"
"Bahrain",110,246,2015,1,"2015-01"
"Namibia",111,246,2015,1,"2015-01"
"Canada",112,246,2015,1,"2015-01"
"Cuba",113,246,2015,1,"2015-01"
"Iraq",114,246,2015,1,"2015-01"
"Liberia",115,246,2015,1,"2015-01"
"Palestine",115,246,2015,1,"2015-01"
"Kenya",117,246,2015,1,"2015-01"
"Equatorial Guinea",118,246,2015,1,"2015-01"
"Niger",119,246,2015,1,"2015-01"
"St. Kitts and Nevis",120,246,2015,1,"2015-01"
"St. Vincent and the Grenadines",121,246,2015,1,"2015-01"
"Lebanon",122,246,2015,1,"2015-01"
"Moldova",123,246,2015,1,"2015-01"
"Lesotho",124,246,2015,1,"2015-01"
"Kuwait",125,246,2015,1,"2015-01"
"Georgia",126,246,2015,1,"2015-01"
"Luxembourg",127,246,2015,1,"2015-01"
"Burundi",128,246,2015,1,"2015-01"
"Philippines",129,246,2015,1,"2015-01"
"Aruba",129,246,2015,1,"2015-01"
"Maldives",131,246,2015,1,"2015-01"
"Liechtenstein",132,246,2015,1,"2015-01"
"Vietnam",133,246,2015,1,"2015-01"
"Guinea-Bissau",133,246,2015,1,"2015-01"
"New Zealand",135,246,2015,1,"2015-01"
"Azerbaijan",136,246,2015,1,"2015-01"
"Tajikistan",136,246,2015,1,"2015-01"
"Mauritania",138,246,2015,1,"2015-01"
"Kazakhstan",139,246,2015,1,"2015-01"
"St. Lucia",140,246,2015,1,"2015-01"
"Myanmar",141,246,2015,1,"2015-01"
"Afghanistan",142,246,2015,1,"2015-01"
"Barbados",143,246,2015,1,"2015-01"
"Thailand",144,246,2015,1,"2015-01"
"Central African Republic",145,246,2015,1,"2015-01"
"Chad",146,246,2015,1,"2015-01"
"Madagascar",147,246,2015,1,"2015-01"
"Turkmenistan",147,246,2015,1,"2015-01"
"Malta",147,246,2015,1,"2015-01"
"Korea DPR",150,246,2015,1,"2015-01"
"Syria",151,246,2015,1,"2015-01"
"Kyrgyzstan",152,246,2015,1,"2015-01"
"New Caledonia",153,246,2015,1,"2015-01"
"Malaysia",154,246,2015,1,"2015-01"
"Grenada",155,246,2015,1,"2015-01"
"Hong Kong",156,246,2015,1,"2015-01"
"Singapore",157,246,2015,1,"2015-01"
"Curaçao",158,246,2015,1,"2015-01"
"Indonesia",159,246,2015,1,"2015-01"
"Laos",160,246,2015,1,"2015-01"
"Puerto Rico",161,246,2015,1,"2015-01"
"Guam",161,246,2015,1,"2015-01"
"Suriname",163,246,2015,1,"2015-01"
"Swaziland",164,246,2015,1,"2015-01"
"Bangladesh",165,246,2015,1,"2015-01"
"Tahiti",166,246,2015,1,"2015-01"
"Guyana",167,246,2015,1,"2015-01"
"Gambia",168,246,2015,1,"2015-01"
"Montserrat",169,246,2015,1,"2015-01"
"São Tomé e Príncipe",170,246,2015,1,"2015-01"
"India",171,246,2015,1,"2015-01"
"Sri Lanka",172,246,2015,1,"2015-01"
"Comoros",173,246,2015,1,"2015-01"
"Nicaragua",173,246,2015,1,"2015-01"
"Belize",175,246,2015,1,"2015-01"
"Yemen",176,246,2015,1,"2015-01"
"Turks and Caicos Islands",177,246,2015,1,"2015-01"
"Seychelles",178,246,2015,1,"2015-01"
"Cambodia",179,246,2015,1,"2015-01"
"Bermuda",179,246,2015,1,"2015-01"
"San Marino",179,246,2015,1,"2015-01"
"Chinese Taipei",182,246,2015,1,"2015-01"
"Solomon Islands",183,246,2015,1,"2015-01"
"Dominica",184,246,2015,1,"2015-01"
"Timor-Leste",185,246,2015,1,"2015-01"
"Macau",186,246,2015,1,"2015-01"
"Nepal",186,246,2015,1,"2015-01"
"Pakistan",188,246,2015,1,"2015-01"
"South Sudan",189,246,2015,1,"2015-01"
"Mauritius",190,246,2015,1,"2015-01"
"Vanuatu",191,246,2015,1,"2015-01"
"Samoa",192,246,2015,1,"2015-01"
"Fiji",192,246,2015,1,"2015-01"
"Mongolia",194,246,2015,1,"2015-01"
"Bahamas",195,246,2015,1,"2015-01"
"Tonga",196,246,2015,1,"2015-01"
"US Virgin Islands",197,246,2015,1,"2015-01"
"Brunei Darussalam",198,246,2015,1,"2015-01"
"Papua New Guinea",199,246,2015,1,"2015-01"
"American Samoa",200,246,2015,1,"2015-01"
"Andorra",201,246,2015,1,"2015-01"
"Eritrea",202,246,2015,1,"2015-01"
"British Virgin Islands",202,246,2015,1,"2015-01"
"Somalia",204,246,2015,1,"2015-01"
"Cayman Islands",205,246,2015,1,"2015-01"
"Djibouti",206,246,2015,1,"2015-01"
"Cook Islands",206,246,2015,1,"2015-01"
"Anguilla",208,246,2015,1,"2015-01"
"Bhutan",209,246,2015,1,"2015-01"
"Germany",1,247,2015,2,"2015-02"
"Argentina",2,247,2015,2,"2015-02"
"Colombia",3,247,2015,2,"2015-02"
"Belgium",4,247,2015,2,"2015-02"
"Netherlands",5,247,2015,2,"2015-02"
"Brazil",6,247,2015,2,"2015-02"
"Portugal",7,247,2015,2,"2015-02"
"France",8,247,2015,2,"2015-02"
"Uruguay",9,247,2015,2,"2015-02"
"Spain",10,247,2015,2,"2015-02"
"Switzerland",11,247,2015,2,"2015-02"
"Italy",12,247,2015,2,"2015-02"
"Costa Rica",13,247,2015,2,"2015-02"
"Chile",14,247,2015,2,"2015-02"
"England",15,247,2015,2,"2015-02"
"Romania",16,247,2015,2,"2015-02"
"Czech Republic",17,247,2015,2,"2015-02"
"Algeria",18,247,2015,2,"2015-02"
"Croatia",19,247,2015,2,"2015-02"
"Côte d'Ivoire",20,247,2015,2,"2015-02"
"Mexico",21,247,2015,2,"2015-02"
"Slovakia",22,247,2015,2,"2015-02"
"Austria",23,247,2015,2,"2015-02"
"Greece",24,247,2015,2,"2015-02"
"Ghana",25,247,2015,2,"2015-02"
"Tunisia",26,247,2015,2,"2015-02"
"Ukraine",27,247,2015,2,"2015-02"
"Denmark",28,247,2015,2,"2015-02"
"Ecuador",29,247,2015,2,"2015-02"
"Bosnia and Herzegovina",30,247,2015,2,"2015-02"
"USA",31,247,2015,2,"2015-02"
"Israel",32,247,2015,2,"2015-02"
"Russia",33,247,2015,2,"2015-02"
"Wales",34,247,2015,2,"2015-02"
"Cape Verde Islands",35,247,2015,2,"2015-02"
"Senegal",36,247,2015,2,"2015-02"
"Iceland",37,247,2015,2,"2015-02"
"Scotland",38,247,2015,2,"2015-02"
"Serbia",39,247,2015,2,"2015-02"
"Poland",40,247,2015,2,"2015-02"
"Iran",41,247,2015,2,"2015-02"
"Nigeria",42,247,2015,2,"2015-02"
"Guinea",43,247,2015,2,"2015-02"
"Sweden",44,247,2015,2,"2015-02"
"Cameroon",45,247,2015,2,"2015-02"
"Congo DR",46,247,2015,2,"2015-02"
"Slovenia",47,247,2015,2,"2015-02"
"Hungary",48,247,2015,2,"2015-02"
"Congo",49,247,2015,2,"2015-02"
"Equatorial Guinea",49,247,2015,2,"2015-02"
"Northern Ireland",51,247,2015,2,"2015-02"
"Turkey",52,247,2015,2,"2015-02"
"Mali",53,247,2015,2,"2015-02"
"Korea Republic",54,247,2015,2,"2015-02"
"Japan",55,247,2015,2,"2015-02"
"South Africa",56,247,2015,2,"2015-02"
"Egypt",57,247,2015,2,"2015-02"
"Gabon",58,247,2015,2,"2015-02"
"Peru",59,247,2015,2,"2015-02"
"Zambia",60,247,2015,2,"2015-02"
"Panama",61,247,2015,2,"2015-02"
"Trinidad and Tobago",62,247,2015,2,"2015-02"
"Australia",63,247,2015,2,"2015-02"
"Albania",63,247,2015,2,"2015-02"
"Montenegro",65,247,2015,2,"2015-02"
"United Arab Emirates",66,247,2015,2,"2015-02"
"Republic of Ireland",67,247,2015,2,"2015-02"
"Burkina Faso",68,247,2015,2,"2015-02"
"Norway",69,247,2015,2,"2015-02"
"Bulgaria",70,247,2015,2,"2015-02"
"Uzbekistan",71,247,2015,2,"2015-02"
"Rwanda",72,247,2015,2,"2015-02"
"Finland",73,247,2015,2,"2015-02"
"Armenia",74,247,2015,2,"2015-02"
"Togo",75,247,2015,2,"2015-02"
"Uganda",76,247,2015,2,"2015-02"
"Honduras",77,247,2015,2,"2015-02"
"Haiti",78,247,2015,2,"2015-02"
"Paraguay",79,247,2015,2,"2015-02"
"Venezuela",79,247,2015,2,"2015-02"
"Jamaica",79,247,2015,2,"2015-02"
"Guatemala",82,247,2015,2,"2015-02"
"China PR",82,247,2015,2,"2015-02"
"Angola",84,247,2015,2,"2015-02"
"Estonia",85,247,2015,2,"2015-02"
"Sierra Leone",86,247,2015,2,"2015-02"
"El Salvador",87,247,2015,2,"2015-02"
"Morocco",88,247,2015,2,"2015-02"
"Cyprus",89,247,2015,2,"2015-02"
"Mozambique",90,247,2015,2,"2015-02"
"Oman",91,247,2015,2,"2015-02"
"Bolivia",92,247,2015,2,"2015-02"
"Malawi",93,247,2015,2,"2015-02"
"Iraq",94,247,2015,2,"2015-02"
"Benin",95,247,2015,2,"2015-02"
"Lithuania",96,247,2015,2,"2015-02"
"Jordan",97,247,2015,2,"2015-02"
"Saudi Arabia",98,247,2015,2,"2015-02"
"Antigua and Barbuda",99,247,2015,2,"2015-02"
"Latvia",100,247,2015,2,"2015-02"
"Belarus",101,247,2015,2,"2015-02"
"Ethiopia",102,247,2015,2,"2015-02"
"Bahrain",103,247,2015,2,"2015-02"
"FYR Macedonia",104,247,2015,2,"2015-02"
"Botswana",105,247,2015,2,"2015-02"
"Faroe Islands",105,247,2015,2,"2015-02"
"Tanzania",107,247,2015,2,"2015-02"
"Dominican Republic",108,247,2015,2,"2015-02"
"Qatar",109,247,2015,2,"2015-02"
"St. Vincent and the Grenadines",110,247,2015,2,"2015-02"
"Namibia",111,247,2015,2,"2015-02"
"Sudan",112,247,2015,2,"2015-02"
"Libya",113,247,2015,2,"2015-02"
"Cuba",114,247,2015,2,"2015-02"
"Liberia",115,247,2015,2,"2015-02"
"Kenya",116,247,2015,2,"2015-02"
"Canada",117,247,2015,2,"2015-02"
"Niger",118,247,2015,2,"2015-02"
"Zimbabwe",119,247,2015,2,"2015-02"
"St. Kitts and Nevis",119,247,2015,2,"2015-02"
"Moldova",121,247,2015,2,"2015-02"
"Lebanon",121,247,2015,2,"2015-02"
"Mauritania",123,247,2015,2,"2015-02"
"Burundi",124,247,2015,2,"2015-02"
"Lesotho",125,247,2015,2,"2015-02"
"Palestine",126,247,2015,2,"2015-02"
"Georgia",126,247,2015,2,"2015-02"
"Kuwait",128,247,2015,2,"2015-02"
"Luxembourg",129,247,2015,2,"2015-02"
"Liechtenstein",130,247,2015,2,"2015-02"
"Azerbaijan",131,247,2015,2,"2015-02"
"Philippines",132,247,2015,2,"2015-02"
"Aruba",132,247,2015,2,"2015-02"
"Vietnam",132,247,2015,2,"2015-02"
"Maldives",135,247,2015,2,"2015-02"
"New Zealand",136,247,2015,2,"2015-02"
"Tajikistan",137,247,2015,2,"2015-02"
"Guinea-Bissau",138,247,2015,2,"2015-02"
"Kazakhstan",139,247,2015,2,"2015-02"
"St. Lucia",140,247,2015,2,"2015-02"
"Myanmar",141,247,2015,2,"2015-02"
"Barbados",142,247,2015,2,"2015-02"
"Thailand",143,247,2015,2,"2015-02"
"Afghanistan",144,247,2015,2,"2015-02"
"Central African Republic",145,247,2015,2,"2015-02"
"Chad",146,247,2015,2,"2015-02"
"Turkmenistan",147,247,2015,2,"2015-02"
"Madagascar",148,247,2015,2,"2015-02"
"Malta",149,247,2015,2,"2015-02"
"Syria",150,247,2015,2,"2015-02"
"Kyrgyzstan",151,247,2015,2,"2015-02"
"Korea DPR",152,247,2015,2,"2015-02"
"New Caledonia",153,247,2015,2,"2015-02"
"Malaysia",154,247,2015,2,"2015-02"
"Grenada",155,247,2015,2,"2015-02"
"Singapore",156,247,2015,2,"2015-02"
"Bangladesh",157,247,2015,2,"2015-02"
"Indonesia",158,247,2015,2,"2015-02"
"Hong Kong",159,247,2015,2,"2015-02"
"Curaçao",160,247,2015,2,"2015-02"
"Laos",161,247,2015,2,"2015-02"
"Puerto Rico",162,247,2015,2,"2015-02"
"Guam",162,247,2015,2,"2015-02"
"Suriname",164,247,2015,2,"2015-02"
"Swaziland",165,247,2015,2,"2015-02"
"Guyana",166,247,2015,2,"2015-02"
"Tahiti",167,247,2015,2,"2015-02"
"Belize",167,247,2015,2,"2015-02"
"Gambia",169,247,2015,2,"2015-02"
"Montserrat",170,247,2015,2,"2015-02"
"India",171,247,2015,2,"2015-02"
"Pakistan",171,247,2015,2,"2015-02"
"Sri Lanka",173,247,2015,2,"2015-02"
"São Tomé e Príncipe",174,247,2015,2,"2015-02"
"Comoros",174,247,2015,2,"2015-02"
"Turks and Caicos Islands",176,247,2015,2,"2015-02"
"Seychelles",177,247,2015,2,"2015-02"
"Nicaragua",177,247,2015,2,"2015-02"
"Yemen",179,247,2015,2,"2015-02"
"Nepal",180,247,2015,2,"2015-02"
"San Marino",180,247,2015,2,"2015-02"
"Dominica",180,247,2015,2,"2015-02"
"Bermuda",180,247,2015,2,"2015-02"
"Chinese Taipei",184,247,2015,2,"2015-02"
"Cambodia",184,247,2015,2,"2015-02"
"Solomon Islands",184,247,2015,2,"2015-02"
"Timor-Leste",187,247,2015,2,"2015-02"
"Macau",188,247,2015,2,"2015-02"
"South Sudan",189,247,2015,2,"2015-02"
"Mauritius",190,247,2015,2,"2015-02"
"Vanuatu",191,247,2015,2,"2015-02"
"Samoa",192,247,2015,2,"2015-02"
"Fiji",192,247,2015,2,"2015-02"
"Mongolia",194,247,2015,2,"2015-02"
"Bahamas",195,247,2015,2,"2015-02"
"Tonga",196,247,2015,2,"2015-02"
"US Virgin Islands",197,247,2015,2,"2015-02"
"Brunei Darussalam",198,247,2015,2,"2015-02"
"Papua New Guinea",199,247,2015,2,"2015-02"
"American Samoa",200,247,2015,2,"2015-02"
"Andorra",201,247,2015,2,"2015-02"
"British Virgin Islands",202,247,2015,2,"2015-02"
"Eritrea",202,247,2015,2,"2015-02"
"Somalia",204,247,2015,2,"2015-02"
"Cayman Islands",205,247,2015,2,"2015-02"
"Cook Islands",206,247,2015,2,"2015-02"
"Djibouti",206,247,2015,2,"2015-02"
"Anguilla",208,247,2015,2,"2015-02"
"Bhutan",209,247,2015,2,"2015-02"
"Germany",1,248,2015,3,"2015-03"
"Argentina",2,248,2015,3,"2015-03"
"Colombia",3,248,2015,3,"2015-03"
"Belgium",4,248,2015,3,"2015-03"
"Netherlands",5,248,2015,3,"2015-03"
"Brazil",6,248,2015,3,"2015-03"
"Portugal",7,248,2015,3,"2015-03"
"France",8,248,2015,3,"2015-03"
"Uruguay",9,248,2015,3,"2015-03"
"Italy",10,248,2015,3,"2015-03"
"Spain",11,248,2015,3,"2015-03"
"Switzerland",12,248,2015,3,"2015-03"
"Costa Rica",13,248,2015,3,"2015-03"
"Romania",14,248,2015,3,"2015-03"
"Chile",15,248,2015,3,"2015-03"
"Czech Republic",16,248,2015,3,"2015-03"
"England",17,248,2015,3,"2015-03"
"Algeria",18,248,2015,3,"2015-03"
"Croatia",19,248,2015,3,"2015-03"
"Côte d'Ivoire",20,248,2015,3,"2015-03"
"Mexico",21,248,2015,3,"2015-03"
